id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,Grade,Age,CGPA,College_Application
1700,Nicole,Weeks,nicole.weeks.1700@gslingacademy.com,female,False,1,False,7,Designer,83,81,70,90,73,89,87,Freshman,15,B,Georgetown
1701,Ricky,Walker,ricky.walker.1701@gslingacademy.com,male,False,0,False,14,Construction Engineer,92,92,92,66,90,68,66,Freshman,15,B,Wesleyan
1702,Whitney,Walls,whitney.walls.1702@gslingacademy.com,female,False,1,False,24,Doctor,100,74,80,84,85,82,74,Freshman,14,B,Emory
1703,Catherine,May,catherine.may.1703@gslingacademy.com,female,False,4,False,25,Software Engineer,86,69,79,85,63,82,77,Sophomore,16,C,Pomona
1704,Joel,Williams,joel.williams.1704@gslingacademy.com,male,False,8,False,3,Business Owner,48,80,73,67,84,99,83,Junior,17,C,Bryn Mawr
1705,Daisy,Ellis,daisy.ellis.1705@gslingacademy.com,female,True,7,True,0,Business Owner,69,56,71,84,52,71,88,Freshman,15,C,Emory
1706,Deborah,Miller,deborah.miller.1706@gslingacademy.com,female,False,2,False,33,Unknown,73,84,97,64,87,82,70,Junior,17,C,University of Michigan
1707,David,Hoffman,david.hoffman.1707@gslingacademy.com,male,False,3,False,12,Unknown,82,81,78,95,60,88,72,Freshman,15,C,Oberlin
1708,Rebecca,Pearson,rebecca.pearson.1708@gslingacademy.com,female,False,3,True,1,Artist,90,96,89,88,94,73,77,Junior,16,B,Stanford
1709,Mitchell,Walker,mitchell.walker.1709@gslingacademy.com,male,False,5,True,19,Stock Investor,85,66,61,85,75,94,76,Junior,17,C,Wellesley
1710,James,Sherman,james.sherman.1710@gslingacademy.com,male,False,2,False,2,Designer,82,73,64,95,87,73,99,Sophomore,16,B,NYU
1711,Justin,Johnson,justin.johnson.1711@gslingacademy.com,male,False,4,False,3,Game Developer,80,61,96,89,96,61,80,Senior,18,B,Williams
1712,Brenda,Morales,brenda.morales.1712@gslingacademy.com,female,False,10,True,1,Business Owner,41,53,98,67,61,83,97,Freshman,14,C,Pomona
1713,Jesse,Melton,jesse.melton.1713@gslingacademy.com,male,False,1,False,48,Doctor,99,93,88,92,99,94,95,Junior,16,A,Reed
1714,Jon,Mendoza,jon.mendoza.1714@gslingacademy.com,male,False,2,False,32,Lawyer,95,95,92,61,63,81,100,Senior,18,B,Boston University
1715,Samantha,Anderson,samantha.anderson.1715@gslingacademy.com,female,False,6,False,1,Unknown,76,69,100,88,65,96,70,Freshman,15,B,N.A.
1716,Lindsay,Love,lindsay.love.1716@gslingacademy.com,female,False,1,False,22,Doctor,91,92,81,98,88,76,99,Senior,17,B,Reed
1717,John,Benson,john.benson.1717@gslingacademy.com,male,False,5,False,16,Banker,98,75,69,65,67,79,72,Sophomore,15,C,NYU
1718,Isaiah,Cruz,isaiah.cruz.1718@gslingacademy.com,male,True,6,False,15,Construction Engineer,90,71,93,73,80,78,69,Sophomore,15,C,University of Chicago
1719,Brian,Baker,brian.baker.1719@gslingacademy.com,male,False,3,True,26,Software Engineer,85,68,73,94,88,86,77,Sophomore,16,B,Hamilton
1720,Joshua,Dillon,joshua.dillon.1720@gslingacademy.com,male,False,5,False,46,Doctor,100,97,94,87,89,91,100,Senior,18,A,USC
1721,Christopher,Stephens,christopher.stephens.1721@gslingacademy.com,male,True,4,False,31,Scientist,77,81,80,95,80,74,80,Junior,16,B,Williams
1722,Kimberly,Shaw,kimberly.shaw.1722@gslingacademy.com,female,False,10,False,4,Business Owner,92,98,60,74,63,89,80,Freshman,15,C,Williams
1723,Colleen,Vargas,colleen.vargas.1723@gslingacademy.com,female,False,9,False,5,Business Owner,53,87,60,94,93,65,88,Senior,18,C,Williams
1724,Mark,Mathews,mark.mathews.1724@gslingacademy.com,male,False,6,False,21,Accountant,79,74,78,97,87,85,79,Senior,18,B,University of Chicago
1725,Teresa,Lopez,teresa.lopez.1725@gslingacademy.com,female,False,2,False,26,Designer,85,89,72,80,99,94,90,Junior,16,B,Boston University
1726,Laura,Allen,laura.allen.1726@gslingacademy.com,female,False,1,False,3,Artist,99,85,60,81,75,78,78,Sophomore,16,C,Brown
1727,Lisa,Sosa,lisa.sosa.1727@gslingacademy.com,female,False,1,True,11,Banker,99,91,73,77,81,75,90,Freshman,14,B,Duke
1728,Drew,Nelson,drew.nelson.1728@gslingacademy.com,male,False,6,False,5,Business Owner,65,68,74,50,98,60,83,Freshman,14,C,NYU
1729,Kimberly,Brooks,kimberly.brooks.1729@gslingacademy.com,female,False,8,True,19,Software Engineer,94,83,72,63,65,63,74,Freshman,14,C,MIT
1730,Carla,Lopez,carla.lopez.1730@gslingacademy.com,female,True,7,False,3,Business Owner,73,52,89,85,74,66,79,Senior,17,C,Bryn Mawr
1731,Keith,Smith,keith.smith.1731@gslingacademy.com,male,True,5,False,15,Software Engineer,85,76,61,93,98,87,67,Freshman,15,B,Barnard
1732,Eric,Erickson,eric.erickson.1732@gslingacademy.com,male,False,4,False,32,Lawyer,87,82,74,77,100,93,65,Freshman,15,B,Amherst
1733,Juan,Baker,juan.baker.1733@gslingacademy.com,male,True,5,False,4,Business Owner,77,58,90,72,75,88,90,Junior,17,C,Georgetown
1734,Kyle,Harrison,kyle.harrison.1734@gslingacademy.com,male,False,1,False,31,Scientist,85,60,92,92,85,62,84,Junior,17,B,Stanford
1735,Duane,Meyers,duane.meyers.1735@gslingacademy.com,male,False,2,False,19,Software Engineer,91,69,90,76,79,80,82,Sophomore,16,B,Wellesley
1736,Marissa,May,marissa.may.1736@gslingacademy.com,female,False,1,False,16,Software Engineer,86,96,83,78,71,78,75,Senior,17,B,Boston University
1737,Shane,Lopez,shane.lopez.1737@gslingacademy.com,male,False,1,False,29,Lawyer,78,80,72,65,90,99,95,Freshman,15,B,Columbia
1738,Eric,Obrien,eric.obrien.1738@gslingacademy.com,male,False,3,False,26,Lawyer,71,92,92,96,81,81,85,Junior,17,B,Boston University
1739,Kevin,Joyce,kevin.joyce.1739@gslingacademy.com,male,True,4,False,27,Lawyer,72,85,92,83,84,96,81,Freshman,15,B,Boston University
1740,Thomas,Ward,thomas.ward.1740@gslingacademy.com,male,False,3,False,35,Software Engineer,88,92,88,100,89,94,87,Junior,17,A,Smith
1741,Toni,Smith,toni.smith.1741@gslingacademy.com,female,False,5,False,26,Unknown,68,100,94,69,93,64,93,Junior,16,B,Tufts
1742,Caitlin,Moody,caitlin.moody.1742@gslingacademy.com,female,True,2,False,28,Doctor,81,75,94,93,87,77,67,Senior,17,B,Carnegie Mellon
1743,Justin,Ryan,justin.ryan.1743@gslingacademy.com,male,True,1,False,32,Banker,92,69,92,91,82,89,69,Junior,17,B,Williams
1744,Joseph,Griffin,joseph.griffin.1744@gslingacademy.com,non-binary,False,0,False,33,Accountant,84,64,82,81,85,84,89,Freshman,15,B,Bowdoin
1745,Dawn,Fox,dawn.fox.1745@gslingacademy.com,female,False,2,True,18,Stock Investor,89,60,82,90,96,67,68,Senior,17,C,Northwestern
1746,David,Ochoa,david.ochoa.1746@gslingacademy.com,non-binary,False,1,False,18,Software Engineer,94,66,84,92,71,81,99,Sophomore,16,B,University of Chicago
1747,Bonnie,Brown,bonnie.brown.1747@gslingacademy.com,female,False,1,True,9,Unknown,64,89,91,99,60,98,93,Senior,17,B,Wesleyan
1748,Michael,Evans,michael.evans.1748@gslingacademy.com,male,True,5,False,25,Stock Investor,81,88,85,90,93,62,96,Sophomore,16,B,Kenyon
1749,Molly,Meadows,molly.meadows.1749@gslingacademy.com,female,False,1,True,18,Teacher,80,93,89,79,89,93,100,Senior,17,B,Georgetown
1750,Dana,Peters,dana.peters.1750@gslingacademy.com,female,False,4,False,3,Unknown,75,65,66,79,91,82,72,Freshman,14,C,USC
1751,Patricia,Phelps,patricia.phelps.1751@gslingacademy.com,female,False,4,True,34,Lawyer,87,90,98,90,83,94,84,Senior,17,B,Williams
1752,Maria,Jones,maria.jones.1752@gslingacademy.com,female,False,7,False,4,Business Owner,58,50,73,54,94,51,74,Sophomore,16,D,Emory
1753,Anthony,Johns,anthony.johns.1753@gslingacademy.com,male,False,3,False,14,Government Officer,60,90,87,91,78,77,82,Sophomore,16,B,Boston University
1754,David,Schmidt,david.schmidt.1754@gslingacademy.com,male,True,5,False,8,Real Estate Developer,91,70,88,68,88,63,68,Junior,16,C,University of Chicago
1755,Amanda,Cox,amanda.cox.1755@gslingacademy.com,female,False,3,False,35,Scientist,95,97,89,97,99,85,92,Sophomore,16,A,Bowdoin
1756,William,Patterson,william.patterson.1756@gslingacademy.com,male,False,3,False,2,Artist,70,100,92,73,67,68,76,Senior,18,C,Haverford
1757,Sydney,Wood,sydney.wood.1757@gslingacademy.com,female,False,2,False,27,Lawyer,76,100,94,81,60,85,73,Senior,17,B,UC Berkeley
1758,Donald,Fischer,donald.fischer.1758@gslingacademy.com,male,False,5,False,20,Accountant,79,65,78,65,57,99,92,Sophomore,15,C,Haverford
1759,Anthony,Palmer,anthony.palmer.1759@gslingacademy.com,male,False,4,False,21,Software Engineer,92,96,92,63,73,60,81,Freshman,14,C,Amherst
1760,Christina,Garcia,christina.garcia.1760@gslingacademy.com,female,False,5,False,6,Government Officer,89,73,71,97,78,99,60,Freshman,14,B,Oberlin
1761,Misty,Anderson,misty.anderson.1761@gslingacademy.com,female,False,3,False,18,Banker,85,95,77,71,75,95,94,Sophomore,15,B,Georgetown
1762,Shannon,Weber,shannon.weber.1762@gslingacademy.com,female,False,2,False,7,Real Estate Developer,92,66,88,91,61,84,69,Senior,17,C,Tufts
1763,Jennifer,Palmer,jennifer.palmer.1763@gslingacademy.com,female,False,2,False,24,Software Engineer,87,63,79,81,95,75,64,Freshman,15,C,Georgetown
1764,Michael,Arnold,michael.arnold.1764@gslingacademy.com,male,False,5,False,21,Accountant,77,77,97,66,87,73,75,Junior,16,C,Caltech
1765,James,Hernandez,james.hernandez.1765@gslingacademy.com,male,False,10,False,2,Business Owner,73,56,59,62,58,83,80,Sophomore,15,D,Barnard
1766,Erin,Cannon,erin.cannon.1766@gslingacademy.com,female,True,0,False,34,Lawyer,91,85,81,93,100,87,77,Freshman,15,B,Columbia
1767,Nicole,Lee,nicole.lee.1767@gslingacademy.com,female,False,7,True,0,Business Owner,76,96,89,83,78,54,61,Freshman,14,C,University of Chicago
1768,Jacob,Ross,jacob.ross.1768@gslingacademy.com,male,False,4,False,17,Software Engineer,86,70,94,96,74,67,60,Freshman,15,C,Amherst
1769,Morgan,Cisneros,morgan.cisneros.1769@gslingacademy.com,female,False,5,False,10,Banker,81,77,88,92,65,92,87,Sophomore,15,B,Hamilton
1770,Amber,Stuart,amber.stuart.1770@gslingacademy.com,female,False,4,True,35,Lawyer,98,88,88,89,90,90,90,Sophomore,16,A,Brown
1771,Tyler,Griffin,tyler.griffin.1771@gslingacademy.com,male,False,3,False,27,Software Engineer,88,67,96,70,66,76,71,Junior,16,C,Northwestern
1772,Daniel,Gonzalez,daniel.gonzalez.1772@gslingacademy.com,male,False,2,True,30,Scientist,85,83,94,100,89,68,89,Sophomore,15,B,UCSD
1773,Joseph,Jones,joseph.jones.1773@gslingacademy.com,male,False,2,False,35,Lawyer,90,89,96,94,100,88,85,Sophomore,16,A,Bowdoin
1774,Jessica,Hampton,jessica.hampton.1774@gslingacademy.com,female,True,5,False,5,Game Developer,97,83,93,67,85,63,66,Sophomore,15,C,UCSD
1775,Deborah,Butler,deborah.butler.1775@gslingacademy.com,female,False,6,True,10,Government Officer,78,84,71,93,78,78,87,Sophomore,15,B,University of Chicago
1776,Julie,Black,julie.black.1776@gslingacademy.com,female,True,8,False,1,Business Owner,53,98,90,81,61,65,93,Junior,17,C,Haverford
1777,Bryan,Dorsey,bryan.dorsey.1777@gslingacademy.com,male,True,10,False,0,Business Owner,77,53,92,98,56,53,93,Senior,17,C,Yale
1778,Chad,Gomez,chad.gomez.1778@gslingacademy.com,male,True,3,False,30,Lawyer,97,88,94,75,66,91,64,Senior,17,B,Northwestern
1779,Andrew,Clark,andrew.clark.1779@gslingacademy.com,male,False,4,False,3,Business Owner,88,100,58,59,96,64,87,Sophomore,16,C,Johns Hopkins
1780,Brian,Wright,brian.wright.1780@gslingacademy.com,male,False,3,True,18,Construction Engineer,98,67,80,68,80,88,85,Senior,17,B,Boston University
1781,Jessica,Smith,jessica.smith.1781@gslingacademy.com,female,True,8,True,0,Business Owner,92,78,78,85,94,94,73,Freshman,15,B,Tufts
1782,Thomas,Brooks,thomas.brooks.1782@gslingacademy.com,male,True,5,False,15,Software Engineer,92,92,74,96,95,77,76,Freshman,15,B,Amherst
1783,Kimberly,Knox,kimberly.knox.1783@gslingacademy.com,female,True,3,False,43,Doctor,86,99,87,88,99,89,86,Senior,18,A,Wellesley
1784,Jamie,Mccarthy,jamie.mccarthy.1784@gslingacademy.com,male,False,5,False,16,Designer,91,69,97,76,97,81,86,Senior,18,B,Haverford
1785,Kristen,Werner,kristen.werner.1785@gslingacademy.com,female,False,3,False,23,Accountant,92,75,100,78,32,84,69,Freshman,15,C,Reed
1786,Jonathan,Weiss,jonathan.weiss.1786@gslingacademy.com,male,False,2,False,2,Game Developer,82,75,93,67,69,65,74,Senior,17,C,Stanford
1787,Renee,Smith,renee.smith.1787@gslingacademy.com,female,False,1,False,34,Lawyer,99,81,92,86,65,99,79,Senior,18,B,Yale
1788,Tony,Hopkins,tony.hopkins.1788@gslingacademy.com,male,True,2,False,34,Software Engineer,95,90,65,84,86,88,94,Junior,17,B,Carnegie Mellon
1789,Thomas,Buckley,thomas.buckley.1789@gslingacademy.com,male,False,3,False,18,Software Engineer,100,93,99,65,72,79,88,Sophomore,15,B,Berkeley
1790,Debra,Evans,debra.evans.1790@gslingacademy.com,female,False,5,True,21,Unknown,79,86,84,84,63,82,94,Sophomore,15,B,Berkeley
1791,Richard,Bell,richard.bell.1791@gslingacademy.com,male,True,3,True,3,Business Owner,80,95,96,96,94,84,93,Junior,17,A,Stanford
1792,Katelyn,Watkins,katelyn.watkins.1792@gslingacademy.com,female,False,4,False,31,Doctor,93,81,88,90,89,95,81,Freshman,14,B,Smith
1793,Michele,Stout,michele.stout.1793@gslingacademy.com,female,False,5,True,17,Software Engineer,95,75,79,79,93,85,71,Senior,17,B,N.A.
1794,Lisa,Estes,lisa.estes.1794@gslingacademy.com,female,False,0,False,10,Banker,81,92,76,81,73,92,63,Sophomore,16,C,UC Berkeley
1795,Casey,Hall,casey.hall.1795@gslingacademy.com,female,False,1,False,5,Designer,75,88,63,64,84,74,72,Senior,17,C,Reed
1796,Joshua,Cole,joshua.cole.1796@gslingacademy.com,male,False,4,False,8,Stock Investor,80,69,70,60,71,60,89,Sophomore,15,C,Hamilton
1797,Andrew,Jackson,andrew.jackson.1797@gslingacademy.com,male,False,4,False,3,Business Owner,52,81,62,77,74,91,92,Freshman,15,C,NYU
1798,Karen,Rodriguez,karen.rodriguez.1798@gslingacademy.com,female,False,3,False,30,Doctor,95,94,82,87,93,93,90,Junior,16,A,Dartmouth
1799,Sara,Johnson,sara.johnson.1799@gslingacademy.com,female,False,2,False,20,Accountant,99,70,97,93,87,90,88,Freshman,15,B,Berkeley
1800,Alyssa,Costa,alyssa.costa.1800@gslingacademy.com,female,True,5,False,25,Software Engineer,85,87,68,74,74,85,68,Senior,18,C,Barnard
1801,Daniel,Poole,daniel.poole.1801@gslingacademy.com,male,False,4,True,23,Construction Engineer,96,89,86,84,64,60,66,Junior,16,C,N.A.
1802,Ricardo,Juarez,ricardo.juarez.1802@gslingacademy.com,male,False,7,False,3,Game Developer,91,63,86,81,90,98,63,Sophomore,16,B,Emory
1803,Tony,Castillo,tony.castillo.1803@gslingacademy.com,male,True,1,False,24,Software Engineer,89,82,76,92,97,66,60,Freshman,14,B,Dartmouth
1804,Brian,Kelly,brian.kelly.1804@gslingacademy.com,male,False,1,False,37,Doctor,98,87,96,89,100,85,91,Junior,16,A,Pomona
1805,Tyler,Moore,tyler.moore.1805@gslingacademy.com,male,False,2,False,28,Unknown,100,82,72,97,74,75,81,Freshman,15,B,Oberlin
1806,Sharon,Martinez,sharon.martinez.1806@gslingacademy.com,female,False,2,False,5,Business Owner,75,71,68,91,79,62,94,Freshman,15,C,Princeton
1807,Mary,Malone,mary.malone.1807@gslingacademy.com,female,False,3,False,6,Real Estate Developer,74,63,74,63,78,90,83,Junior,17,C,Vanderbilt
1808,Rebecca,Huang,rebecca.huang.1808@gslingacademy.com,female,False,7,False,40,Doctor,85,99,87,85,91,88,90,Junior,16,B,UCLA
1809,Alan,Santos,alan.santos.1809@gslingacademy.com,male,False,3,True,35,Unknown,86,87,97,92,85,99,86,Freshman,14,A,Caltech
1810,Martin,Duran,martin.duran.1810@gslingacademy.com,male,False,4,True,34,Doctor,91,71,99,96,85,79,74,Sophomore,15,B,Berkeley
1811,Christopher,Gutierrez,christopher.gutierrez.1811@gslingacademy.com,male,False,2,False,24,Software Engineer,90,76,100,73,90,64,86,Junior,17,B,UCSD
1812,Brandy,Maldonado,brandy.maldonado.1812@gslingacademy.com,female,False,6,False,35,Scientist,91,91,92,95,98,91,85,Junior,16,A,Amherst
1813,Brenda,Sanders,brenda.sanders.1813@gslingacademy.com,female,True,6,False,0,Business Owner,80,83,93,81,95,87,61,Sophomore,15,B,Berkeley
1814,Drew,Mccann,drew.mccann.1814@gslingacademy.com,male,False,1,False,35,Doctor,95,89,92,87,95,86,93,Senior,17,A,University of Michigan
1815,Joshua,Ayala,joshua.ayala.1815@gslingacademy.com,male,False,5,True,18,Unknown,94,97,69,81,100,68,68,Senior,18,B,Cornell
1816,Tina,Rose,tina.rose.1816@gslingacademy.com,female,True,1,True,1,Business Owner,54,55,50,100,77,61,78,Senior,18,D,Emory
1817,William,Khan,william.khan.1817@gslingacademy.com,non-binary,False,2,False,16,Construction Engineer,87,80,85,60,96,81,83,Junior,16,B,Rice
1818,William,Avery,william.avery.1818@gslingacademy.com,male,False,5,False,28,Software Engineer,100,75,72,79,61,94,82,Sophomore,16,B,Vanderbilt
1819,John,Fuller,john.fuller.1819@gslingacademy.com,male,False,3,False,14,Government Officer,93,99,72,79,83,87,73,Sophomore,16,B,UCLA
1820,Jeremy,Coleman,jeremy.coleman.1820@gslingacademy.com,male,False,3,False,25,Doctor,99,70,89,86,92,65,64,Senior,18,B,Brown
1821,Laura,Wright,laura.wright.1821@gslingacademy.com,female,False,2,False,16,Banker,99,99,90,63,63,77,60,Freshman,14,C,Princeton
1822,David,Luna,david.luna.1822@gslingacademy.com,male,False,4,False,28,Stock Investor,76,80,89,74,61,86,93,Junior,17,C,N.A.
1823,Christopher,Jensen,christopher.jensen.1823@gslingacademy.com,male,False,0,False,15,Software Engineer,92,100,83,74,73,66,83,Freshman,15,B,Middlebury
1824,Luis,Little,luis.little.1824@gslingacademy.com,male,False,10,False,46,Doctor,100,93,88,98,99,89,95,Senior,17,A,MIT
1825,Joseph,Garcia,joseph.garcia.1825@gslingacademy.com,male,False,2,False,34,Lawyer,89,97,77,90,93,87,90,Senior,18,B,UC Berkeley
1826,Michael,York,michael.york.1826@gslingacademy.com,non-binary,False,2,False,27,Lawyer,97,81,71,77,90,86,80,Sophomore,15,B,Wellesley
1827,Debbie,Landry,debbie.landry.1827@gslingacademy.com,female,True,4,False,28,Doctor,99,63,97,90,99,99,100,Junior,17,A,Reed
1828,Michael,Gordon,michael.gordon.1828@gslingacademy.com,male,False,3,False,33,Scientist,100,63,96,95,92,76,88,Senior,17,B,Hamilton
1829,Melissa,Harris,melissa.harris.1829@gslingacademy.com,female,False,5,False,12,Banker,86,87,72,66,94,78,94,Senior,18,B,Grinnell
1830,Jonathon,Wilson,jonathon.wilson.1830@gslingacademy.com,male,False,0,False,27,Lawyer,77,99,94,81,80,87,98,Senior,18,B,Vanderbilt
1831,Margaret,Santos,margaret.santos.1831@gslingacademy.com,female,False,1,False,15,Government Officer,86,96,67,76,74,66,69,Senior,17,C,Wellesley
1832,Hailey,Arroyo,hailey.arroyo.1832@gslingacademy.com,female,False,1,True,3,Real Estate Developer,75,64,98,65,88,65,71,Freshman,14,C,University of Michigan
1833,Steven,Webster,steven.webster.1833@gslingacademy.com,male,False,2,False,26,Lawyer,94,93,92,67,61,85,94,Freshman,15,B,University of Michigan
1834,Tina,Harrison,tina.harrison.1834@gslingacademy.com,female,False,1,False,35,Designer,94,88,87,97,93,86,94,Sophomore,16,A,Harvard
1835,Andrew,Nunez,andrew.nunez.1835@gslingacademy.com,male,False,1,False,20,Banker,89,92,75,85,65,81,69,Freshman,15,C,Hamilton
1836,Renee,Cruz,renee.cruz.1836@gslingacademy.com,female,False,3,False,14,Writer,89,73,96,84,96,98,77,Sophomore,15,B,Kenyon
1837,Victoria,Taylor,victoria.taylor.1837@gslingacademy.com,female,False,2,True,24,Software Engineer,89,82,83,62,66,86,90,Sophomore,15,C,Grinnell
1838,Joseph,Dixon,joseph.dixon.1838@gslingacademy.com,male,False,2,False,8,Government Officer,81,78,82,83,63,85,75,Sophomore,16,C,Emory
1839,Heather,Gutierrez,heather.gutierrez.1839@gslingacademy.com,female,False,3,False,19,Unknown,93,73,67,100,63,92,86,Freshman,14,B,Haverford
1840,Cynthia,Hodges,cynthia.hodges.1840@gslingacademy.com,female,False,10,True,2,Business Owner,79,95,70,92,63,57,67,Junior,17,C,UCSD
1841,Danielle,Kelley,danielle.kelley.1841@gslingacademy.com,female,False,2,False,29,Unknown,97,86,72,81,85,70,72,Sophomore,15,B,MIT
1842,Michael,Mccall,michael.mccall.1842@gslingacademy.com,male,False,1,False,14,Banker,78,66,92,61,98,76,99,Senior,17,B,Caltech
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,False,4,False,19,Accountant,83,60,95,68,33,62,73,Junior,16,D,Tufts
1844,Franklin,Riley,franklin.riley.1844@gslingacademy.com,male,False,0,False,29,Stock Investor,86,95,61,96,89,99,84,Junior,16,B,Reed
1845,Caitlin,Duncan,caitlin.duncan.1845@gslingacademy.com,female,False,1,False,2,Artist,87,78,74,75,95,69,99,Senior,18,B,NYU
1846,Robin,Reeves,robin.reeves.1846@gslingacademy.com,female,False,6,False,25,Lawyer,81,82,69,94,88,95,84,Junior,17,B,Northwestern
1847,Rebecca,Gibbs,rebecca.gibbs.1847@gslingacademy.com,female,False,0,False,6,Government Officer,83,73,83,66,93,68,89,Senior,18,C,USC
1848,Peter,Santos,peter.santos.1848@gslingacademy.com,male,False,2,True,11,Banker,81,85,91,94,97,93,65,Senior,18,B,Grinnell
1849,Daryl,Arnold,daryl.arnold.1849@gslingacademy.com,male,False,1,True,4,Designer,65,95,89,96,78,85,80,Senior,18,B,Reed
1850,Michael,Davis,michael.davis.1850@gslingacademy.com,male,False,2,False,33,Lawyer,83,91,76,71,82,82,79,Senior,18,B,Pomona
1851,Leslie,Cox,leslie.cox.1851@gslingacademy.com,non-binary,False,3,True,22,Doctor,98,79,87,86,98,85,85,Freshman,15,B,Boston University
